id,Weekly_Sales
2_10_2013-06-28,29434.777
2_10_2013-07-05,27605.27
2_10_2013-07-12,9341.737
2_10_2013-07-19,14837.656
2_10_2013-07-26,6521.255
2_11_2012-11-02,10885.234
2_11_2012-11-09,7922.735
2_11_2012-11-16,19132.588
2_11_2012-11-23,34119.86
2_11_2012-11-30,8461.415
2_11_2012-12-07,11010.536
2_11_2012-12-14,9937.37
2_11_2012-12-21,5153.7915
2_11_2012-12-28,4147.1274
2_11_2013-01-04,8694.036
2_11_2013-01-11,7197.714
2_11_2013-01-18,6148.984
2_11_2013-01-25,9096.215
2_11_2013-02-01,8962.593
2_11_2013-02-08,25891.002
2_11_2013-02-15,6682.2515
2_11_2013-02-22,5430.572
2_11_2013-03-01,47163.97
2_11_2013-03-08,39551.957
2_11_2013-03-15,4431.225
2_11_2013-03-22,8644.892
2_11_2013-03-29,7162.0166
2_11_2013-04-05,17050.37
2_11_2013-04-12,1473.5797
2_11_2013-04-19,6521.6006
2_11_2013-04-26,2970.4756
2_11_2013-05-03,10336.074
2_11_2013-05-10,6952.3047
2_11_2013-05-17,5205.645
2_11_2013-05-24,3649.8193
2_11_2013-05-31,4010.951
2_11_2013-06-07,9414.853
2_11_2013-06-14,11635.821
2_11_2013-06-21,89894.38
2_11_2013-06-28,16872.559
2_11_2013-07-05,23719.45
2_11_2013-07-12,5483.9326
2_11_2013-07-19,10450.193
2_11_2013-07-26,13702.493
2_12_2012-11-02,5557.167
2_12_2012-11-09,4700.6426
2_12_2012-11-16,14409.771
2_12_2012-11-23,16339.376
2_12_2012-11-30,13526.9375
2_12_2012-12-07,34203.41
2_12_2012-12-14,3992.487
2_12_2012-12-21,42128.242
2_12_2012-12-28,6705.7417
2_12_2013-01-04,20966.9
2_12_2013-01-11,40547.652
2_12_2013-01-18,11251.865
2_12_2013-01-25,22115.818
2_12_2013-02-01,24497.963
2_12_2013-02-08,8107.3965
2_12_2013-02-15,20873.209
2_12_2013-02-22,26565.885
2_12_2013-03-01,15270.894
2_12_2013-03-08,16038.631
2_12_2013-03-15,14340.982
2_12_2013-03-22,7172.8633
2_12_2013-03-29,29759.203
2_12_2013-04-05,27925.957
2_12_2013-04-12,11645.915
2_12_2013-04-19,14859.825
2_12_2013-04-26,7217.6895
2_12_2013-05-03,11160.423
2_12_2013-05-10,8197.922
2_12_2013-05-17,20604.76
2_12_2013-05-24,34245.2
2_12_2013-05-31,8736.6045
2_12_2013-06-07,11025.713
2_12_2013-06-14,10212.559
2_12_2013-06-21,5428.9785
2_12_2013-06-28,4422.3154
2_12_2013-07-05,8969.225
2_12_2013-07-12,7472.901
2_12_2013-07-19,6424.171
2_12_2013-07-26,9371.4
2_13_2012-11-02,9237.778
2_13_2012-11-09,25654.896
2_13_2012-11-16,6957.4385
2_13_2012-11-23,5705.759
2_13_2012-11-30,46122.383
2_13_2012-12-07,39827.15
2_13_2012-12-14,4706.413
2_13_2012-12-21,8987.855
2_13_2012-12-28,7437.2036
2_13_2013-01-04,17345.928
2_13_2013-01-11,3545.504
2_13_2013-01-18,8720.016
2_13_2013-01-25,1641.4255
2_13_2013-02-01,6796.787
2_13_2013-02-08,3245.665
2_13_2013-02-15,10611.263
2_13_2013-02-22,8419.971
2_13_2013-03-01,5480.832
2_13_2013-03-08,3925.008
2_13_2013-03-15,4286.139
2_13_2013-03-22,9690.041
2_13_2013-03-29,11911.01
2_13_2013-04-05,93797.016
2_13_2013-04-12,17147.758
2_13_2013-04-19,23994.637
2_13_2013-04-26,5759.121
2_13_2013-05-03,10725.382
2_13_2013-05-10,14215.863
2_13_2013-05-17,5900.133
2_13_2013-05-24,4975.83
2_13_2013-05-31,14795.888
2_13_2013-06-07,16509.648
2_13_2013-06-14,14475.23
2_13_2013-06-21,33605.977
2_13_2013-06-28,4163.616
2_13_2013-07-05,5181.375
2_13_2013-07-12,42222.746
2_13_2013-07-19,6926.0327
2_13_2013-07-26,23056.918
2_14_2012-11-02,41819.746
2_14_2012-11-09,11317.675
2_14_2012-11-16,22343.398
2_14_2012-11-23,24518.512
2_14_2012-11-30,8537.535
2_14_2012-12-07,24031.82
2_14_2012-12-14,28179.312
2_14_2012-12-21,19327.322
2_14_2012-12-28,16817.715
2_14_2013-01-04,14655.862
2_14_2013-01-11,7603.0024
2_14_2013-01-18,32438.639
2_14_2013-01-25,28503.93
2_14_2013-02-01,14864.234
2_14_2013-02-08,14635.664
2_14_2013-02-15,7620.685
2_14_2013-02-22,11590.559
2_14_2013-03-01,8525.755
2_14_2013-03-08,20596.441
2_14_2013-03-15,37067.047
2_14_2013-03-22,9166.741
2_14_2013-03-29,11455.853
2_14_2013-04-05,10642.698
2_14_2013-04-12,5724.096
2_14_2013-04-19,4602.538
2_14_2013-04-26,9290.003
2_14_2013-05-03,7927.6733
2_14_2013-05-10,6854.309
2_14_2013-05-17,9801.541
2_14_2013-05-24,9667.916
2_14_2013-05-31,27478.89
2_14_2013-06-07,7171.4004
2_14_2013-06-14,5960.7134
2_14_2013-06-21,50032.72
2_14_2013-06-28,45059.652
2_14_2013-07-05,4944.343
2_14_2013-07-12,9324.358
2_14_2013-07-19,7700.1323
2_14_2013-07-26,18694.395
2_16_2012-11-02,2071.5618
2_16_2012-11-09,7127.9473
2_16_2012-11-16,3262.1345
2_16_2012-11-23,11041.402
2_16_2012-11-30,8872.088
2_16_2012-12-07,5649.346
2_16_2012-12-14,4105.2314
2_16_2012-12-21,3886.549
2_16_2012-12-28,10120.181
2_16_2013-01-04,11838.34
2_16_2013-01-11,88158.28
2_16_2013-01-18,17718.23
2_16_2013-01-25,24985.734
2_16_2013-02-01,6189.262
2_16_2013-02-08,11155.52
2_16_2013-02-15,14385.01
2_16_2013-02-22,5879.7935
2_16_2013-03-01,5405.9688
2_16_2013-03-08,15120.704
2_16_2013-03-15,16416.688
2_16_2013-03-22,14068.122
2_16_2013-03-29,33895.957
2_16_2013-04-05,4475.159
2_16_2013-04-12,44400.72
2_16_2013-04-19,7356.173
2_16_2013-04-26,20543.113
2_16_2013-05-03,42465.824
2_16_2013-05-10,11099.65
2_16_2013-05-17,22793.152
2_16_2013-05-24,24288.285
2_16_2013-05-31,8236.527
2_16_2013-06-07,23733.996
2_16_2013-06-14,27901.914
2_16_2013-06-21,21273.375
2_16_2013-06-28,16595.203
2_16_2013-07-05,14470.111
2_16_2013-07-12,7301.993
2_16_2013-07-19,32931.695
2_16_2013-07-26,28230.99
2_17_2012-11-02,18814.227
2_17_2012-11-09,14988.958
2_17_2012-11-16,6754.01
2_17_2012-11-23,11289.552
2_17_2012-11-30,8152.7466
2_17_2012-12-07,20733.887
2_17_2012-12-14,37138.53
2_17_2012-12-21,8951.938
2_17_2012-12-28,11175.572
2_17_2013-01-04,10367.748
2_17_2013-01-11,5563.844
2_17_2013-01-18,4118.6255
2_17_2013-01-25,9002.871
2_17_2013-02-01,7602.031
2_17_2013-02-08,6553.302
2_17_2013-02-15,9586.74
2_17_2013-02-22,9366.911
2_17_2013-03-01,27682.871
2_17_2013-03-08,6733.072
2_17_2013-03-15,5692.202
2_17_2013-03-22,51360.29
2_17_2013-03-29,44886.72
2_17_2013-04-05,4471.0923
2_17_2013-04-12,9023.352
2_17_2013-04-19,7399.123
2_17_2013-04-26,18405.098
2_17_2013-05-03,3593.3308
2_17_2013-05-10,1770.5533
2_17_2013-05-17,6837.066
2_17_2013-05-24,2703.331
2_17_2013-05-31,10336.168
2_17_2013-06-07,8376.859
2_17_2013-06-14,5348.3384
2_17_2013-06-21,3533.274
2_17_2013-06-28,3585.5408
2_17_2013-07-05,9819.175
2_17_2013-07-12,11075.999
2_17_2013-07-19,82318.44
2_17_2013-07-26,17116.082
2_18_2012-11-02,24800.621
2_18_2012-11-09,5888.2554
2_18_2012-11-16,10878.475
2_18_2012-11-23,14067.956
2_18_2012-11-30,5410.31
2_18_2012-12-07,5164.348
2_18_2012-12-14,14965.78
2_18_2012-12-21,15916.929
2_18_2012-12-28,13746.743
2_18_2013-01-04,33594.938
2_18_2013-01-11,4207.614
2_18_2013-01-18,44804.176
2_18_2013-01-25,7289.8145
2_18_2013-02-01,32888.055
2_18_2013-02-08,41751.98
2_18_2013-02-15,11128.182
2_18_2013-02-22,22092.451
2_18_2013-03-01,24889.326
2_18_2013-03-08,8265.056
2_18_2013-03-15,23943.346
2_18_2013-03-22,27985.822
2_18_2013-03-29,19228.541
2_18_2013-04-05,16625.701
2_18_2013-04-12,14290.234
2_18_2013-04-19,7402.7866
2_18_2013-04-26,32195.148
2_18_2013-05-03,28261.082
2_18_2013-05-10,17204.342
2_18_2013-05-17,15017.487
2_18_2013-05-24,7391.199
2_18_2013-06-07,11318.08
2_18_2013-06-28,8253.275
2_18_2013-07-05,20762.42
2_18_2013-07-19,36323.754
2_18_2013-07-26,8894.264
2_19_2012-11-02,11231.229
2_19_2012-11-09,10396.276
2_19_2012-11-16,5451.618
2_19_2012-11-23,4056.0957
2_19_2012-11-30,9031.398
2_19_2012-12-07,7630.56
2_19_2012-12-14,6581.831
2_19_2012-12-21,9529.063
2_19_2012-12-28,9395.439
2_19_2013-01-04,28329.88
2_19_2013-01-11,6898.9224
2_19_2013-01-18,5965.237
2_19_2013-01-25,51830.09
2_19_2013-02-01,41943.562
2_19_2013-02-08,4671.865
2_19_2013-02-15,9051.881
2_19_2013-02-22,7427.6543
2_19_2013-03-01,18433.63
2_19_2013-03-08,6865.595
2_19_2013-03-15,10458.175
2_19_2013-03-22,8554.341
2_19_2013-03-29,6019.6777
2_19_2013-04-05,3833.9622
2_19_2013-04-12,3693.291
2_19_2013-04-19,9847.703
2_19_2013-04-26,11104.53
2_19_2013-05-03,86802.1
2_19_2013-05-10,17134.123
2_19_2013-05-17,24829.154
2_19_2013-05-24,5916.7837
2_19_2013-05-31,10893.362
2_19_2013-06-07,14101.047
2_19_2013-06-14,5438.8394
2_19_2013-06-21,5133.4907
2_19_2013-06-28,14994.31
2_19_2013-07-05,15682.514
2_19_2013-07-12,13759.378
2_19_2013-07-19,33623.47
2_19_2013-07-26,4977.7583
2_20_2012-11-02,5302.2793
2_20_2012-11-09,42393.734
2_20_2012-11-16,7318.3438
2_20_2012-11-23,4781.1157
2_20_2012-11-30,22058.135
2_20_2012-12-07,45149.01
2_20_2012-12-14,10654.701
2_20_2012-12-21,23919.326
2_20_2012-12-28,23973.414
2_20_2013-01-04,8027.111
2_20_2013-01-11,22734.47
2_20_2013-01-18,28185.19
2_20_2013-01-25,24654.033
2_20_2013-02-01,16831.83
2_20_2013-02-08,14140.16
2_20_2013-02-15,7499.8135
2_20_2013-02-22,34818.805
2_20_2013-03-01,27990.715
2_20_2013-03-08,22476.115
2_20_2013-03-15,13838.525
2_20_2013-03-22,6411.14
2_20_2013-03-29,11169.32
2_20_2013-04-05,7943.33
2_20_2013-04-12,20447.822
2_20_2013-04-19,36268.21
2_20_2013-04-26,8656.317
2_20_2013-05-03,11158.041
2_20_2013-05-10,10127.47
2_20_2013-05-17,5065.408
2_20_2013-05-24,3763.5012
2_20_2013-05-31,8861.659
2_20_2013-06-07,7392.6143
2_20_2013-06-14,6878.543
2_20_2013-06-21,9291.115
2_20_2013-06-28,9157.492
2_20_2013-07-05,28305.498
2_20_2013-07-12,6940.576
2_20_2013-07-19,5816.954
2_20_2013-07-26,51779.945
2_21_2012-11-02,44990.38
2_21_2012-11-09,4429.428
2_21_2012-11-16,8907.318
2_21_2012-11-23,7046.5005
2_21_2012-11-30,18359.877
2_21_2012-12-07,6534.7905
2_21_2012-12-14,3013.0422
2_21_2012-12-21,9776.989
2_21_2012-12-28,9035.436
2_21_2013-01-04,5634.3794
2_21_2013-01-11,2965.3752
2_21_2013-01-18,3477.6384
2_21_2013-01-25,9609.755
2_21_2013-02-01,10893.483
2_21_2013-02-08,71257.62
2_21_2013-02-15,16441.035
2_21_2013-02-22,23604.271
2_21_2013-03-01,6490.689
2_21_2013-03-08,10803.043
2_21_2013-03-15,13870.016
2_21_2013-03-22,5422.766
2_21_2013-03-29,5845.679
2_21_2013-04-05,14398.135
2_21_2013-04-12,15634.982
2_21_2013-04-19,13390.991
2_21_2013-04-26,28230.79
2_21_2013-05-03,5702.693
2_21_2013-05-10,43117.527
2_21_2013-05-17,9005.7705
2_21_2013-05-24,4749.1396
2_21_2013-05-31,14233.227
2_21_2013-06-07,35110.336
2_21_2013-06-14,9489.046
2_21_2013-06-21,20367.7
2_21_2013-06-28,22446.432
2_21_2013-07-05,7146.011
2_21_2013-07-12,21244.676
2_21_2013-07-19,22002.76
2_21_2013-07-26,25081.586
2_22_2012-11-02,15078.62
2_22_2012-11-09,12777.303
2_22_2012-11-16,6771.096
2_22_2012-11-23,29478.564
2_22_2012-11-30,25420.578
2_22_2012-12-07,29598.555
2_22_2012-12-14,13359.773
2_22_2012-12-21,3670.854
2_22_2012-12-28,9722.976
2_22_2013-01-04,6586.1704
2_22_2013-01-11,19133.914
2_22_2013-01-18,33189.97
2_22_2013-01-25,7299.1562
2_22_2013-02-01,9780.59
2_22_2013-02-08,8767.684
2_22_2013-02-15,4130.206
2_22_2013-02-22,3546.7583
2_22_2013-03-01,7552.1353
2_22_2013-03-08,6353.9014
2_22_2013-03-15,5521.3853
2_22_2013-03-22,7933.9546
2_22_2013-03-29,7800.334
2_22_2013-04-05,26062.992
2_22_2013-04-12,5573.1855
2_22_2013-04-19,4800.469
2_22_2013-04-26,56092.125
2_22_2013-05-03,42054.95
2_22_2013-05-10,4131.4204
2_22_2013-05-17,7812.361
2_22_2013-05-24,5902.187
2_22_2013-05-31,16274.043
2_22_2013-06-07,5516.1143
2_22_2013-06-14,2891.6228
2_22_2013-06-21,8502.104
2_22_2013-06-28,12843.67
2_22_2013-07-05,4807.6113
2_22_2013-07-12,2452.188
2_22_2013-07-19,2793.69
2_22_2013-07-26,10904.86
2_23_2012-11-02,9536.324
2_23_2012-11-09,74270.19
2_23_2012-11-16,15101.4
2_23_2012-11-23,20880.309
2_23_2012-11-30,4986.0405
2_23_2012-12-07,9456.64
2_23_2012-12-14,12609.677
2_23_2012-12-21,3775.9556
2_23_2012-12-28,5165.196
2_23_2013-01-04,12592.55
2_23_2013-01-11,14412.252
2_23_2013-01-18,12033.863
2_23_2013-01-25,30588.02
2_23_2013-02-01,5312.29
2_23_2013-02-08,4815.7593
2_23_2013-02-15,47432.586
2_23_2013-02-22,7232.676
2_23_2013-03-01,5143.0454
2_23_2013-03-08,14040.359
2_23_2013-03-15,36589.746
2_23_2013-03-22,9556.287
2_23_2013-03-29,21019.123
2_23_2013-04-05,22452.043
2_23_2013-04-12,7122.526
2_23_2013-04-19,21401.037
2_23_2013-04-26,23154.984
2_23_2013-05-03,25148.572
2_23_2013-05-10,15566.628
2_23_2013-05-17,12830.892
2_23_2013-05-24,6747.611
2_23_2013-05-31,29680.371
2_23_2013-06-07,25397.096
2_23_2013-06-14,29196.713
2_23_2013-06-21,12639.735
2_23_2013-06-28,4909.7734
2_23_2013-07-05,9699.489
2_23_2013-07-12,6562.685
2_23_2013-07-19,19204.826
2_23_2013-07-26,32956.64
2_24_2012-11-02,7275.671
2_24_2012-11-09,9757.104
2_24_2012-11-16,8744.197
2_24_2012-11-23,4106.7197
2_24_2012-11-30,3298.1226
2_24_2012-12-07,7528.65
2_24_2012-12-14,6330.416
2_24_2012-12-21,5497.9
2_24_2012-12-28,7910.469
2_24_2013-01-04,7776.8486
2_24_2013-01-11,26454.998
2_24_2013-01-18,5549.7
2_24_2013-01-25,4792.969
2_24_2013-02-01,53825.99
2_24_2013-02-08,42031.457
2_24_2013-02-15,4107.935
2_24_2013-02-22,7801.783
2_24_2013-03-01,5878.7017
2_24_2013-03-08,16250.557
2_24_2013-03-15,5492.629
2_24_2013-03-22,2868.1375
2_24_2013-03-29,8494.643
2_24_2013-04-05,12783.663
2_24_2013-04-12,4784.126
2_24_2013-04-19,2428.7026
2_24_2013-04-26,2770.2046
2_24_2013-05-03,8229.11
2_24_2013-05-10,9512.838
2_24_2013-05-17,66237.69
2_24_2013-05-24,15148.27
2_24_2013-05-31,20856.826
2_24_2013-06-07,4962.555
2_24_2013-06-14,9550.692
2_24_2013-06-21,12615.283
2_24_2013-06-28,3752.4702
2_24_2013-07-05,5141.7104
2_24_2013-07-12,12599.7
2_24_2013-07-19,14388.766
2_24_2013-07-26,12012.862
2_25_2012-11-02,30436.53
2_25_2012-11-09,5098.658
2_25_2012-11-16,4792.274
2_25_2012-11-23,46515.97
2_25_2012-11-30,7209.1904
2_25_2012-12-07,5119.56
2_25_2012-12-14,14040.359
2_25_2012-12-21,36589.746
2_25_2012-12-28,9556.287
2_25_2013-01-04,21019.123
2_25_2013-01-11,22452.043
2_25_2013-01-18,7122.526
2_25_2013-01-25,21401.037
2_25_2013-02-01,23154.984
2_25_2013-02-08,25148.572
2_25_2013-02-15,15566.628
2_25_2013-02-22,12830.892
2_25_2013-03-01,6747.611
2_25_2013-03-08,29680.371
2_25_2013-03-15,25397.096
2_25_2013-03-22,29196.713
2_25_2013-03-29,12639.735
2_25_2013-04-05,4909.7734
2_25_2013-04-12,9699.489
2_25_2013-04-19,6562.685
2_25_2013-04-26,19204.826
2_25_2013-05-03,32956.64
2_25_2013-05-10,7275.671
2_25_2013-05-17,9757.104
2_25_2013-05-24,8744.197
2_25_2013-05-31,4106.7197
2_25_2013-06-07,3298.1226
2_25_2013-06-14,7528.65
2_25_2013-06-21,6330.416
2_25_2013-06-28,5497.9
2_25_2013-07-05,7910.469
2_25_2013-07-12,7776.8486
2_25_2013-07-19,26454.998
2_25_2013-07-26,5549.7
2_26_2012-11-02,4792.969
2_26_2012-11-09,53825.99
2_26_2012-11-16,42031.457
2_26_2012-11-23,4107.935
2_26_2012-11-30,7801.783
2_26_2012-12-07,5878.7017
2_26_2012-12-14,16250.557
2_26_2012-12-21,87.63198
2_26_2012-12-28,5492.629
2_26_2013-01-04,3031.031
2_26_2013-01-11,8494.643
2_26_2013-01-18,12783.663
2_26_2013-01-25,4784.126
2_26_2013-02-01,2428.7026
2_26_2013-02-08,2770.2046
2_26_2013-02-15,8229.11
2_26_2013-02-22,9512.838
2_26_2013-03-01,66237.69
2_26_2013-03-08,15148.27
2_26_2013-03-15,20856.826
2_26_2013-03-22,4962.555
2_26_2013-03-29,9550.692
2_26_2013-04-05,12615.283
2_26_2013-04-12,3752.4702
2_26_2013-04-19,5141.7104
2_26_2013-04-26,12599.7
2_26_2013-05-03,14388.766
2_26_2013-05-10,12012.862
2_26_2013-05-17,30436.53
2_26_2013-05-24,5098.658
2_26_2013-05-31,4792.274
2_26_2013-06-07,46515.97
2_26_2013-06-14,7209.1904
2_26_2013-06-21,13954.253
2_26_2013-06-28,40183.52
2_26_2013-07-05,9456.885
2_26_2013-07-12,22872.648
2_26_2013-07-19,22352.639
2_26_2013-07-26,7023.124
2_27_2012-11-02,21301.633
2_27_2012-11-09,23656.16
2_27_2012-11-16,25782.61
2_27_2012-11-23,15799.792
2_27_2012-11-30,14234.276
2_27_2012-12-07,6648.209
2_27_2012-12-14,31658.686
2_27_2012-12-21,25279.504
2_27_2012-12-28,33451.65
2_27_2013-01-04,12458.66
2_27_2013-01-11,4134.7417
2_27_2013-01-18,4041.855
2_27_2013-01-25,9600.087
2_27_2013-02-01,6463.283
2_27_2013-02-08,19105.426
2_27_2013-02-15,32510.729
2_27_2013-02-22,7176.269
2_27_2013-03-01,9657.701
2_27_2013-03-08,8644.795
2_27_2013-03-15,4007.3174
2_27_2013-03-22,3198.7197
2_27_2013-03-29,7429.248
2_27_2013-04-05,6231.014
2_27_2013-04-12,5398.498
2_27_2013-04-19,7811.0674
2_27_2013-04-26,7677.447
2_27_2013-05-03,26770.035
2_27_2013-05-10,5450.2983
2_27_2013-05-17,4693.5674
2_27_2013-05-24,52650.273
2_27_2013-05-31,41932.055
2_27_2013-06-07,4008.532
2_27_2013-06-14,7702.3813
2_27_2013-06-21,5810.95
2_27_2013-06-28,16685.586
2_27_2013-07-05,-11.770369
2_27_2013-07-12,5260.5835
2_27_2013-07-19,2931.6282
2_27_2013-07-26,8226.582
2_28_2012-11-02,12684.261
2_28_2012-11-09,4684.724
2_28_2012-11-16,2054.3381
2_28_2012-11-23,2529.7886
2_28_2012-11-30,8129.708
2_28_2012-12-07,9413.436
2_28_2012-12-14,64977.57
2_28_2012-12-21,15048.867
2_28_2012-12-28,20815.232
2_28_2013-01-04,5376.6377
2_28_2013-01-11,9451.29
2_28_2013-01-18,12597.417
2_28_2013-01-25,3653.0674
2_28_2013-02-01,5042.3086
2_28_2013-02-08,12500.298
2_28_2013-02-15,14289.363
2_28_2013-02-22,11913.46
2_28_2013-03-01,30000.855
2_28_2013-03-08,4999.2563
2_28_2013-03-15,4692.872
2_28_2013-03-22,48270.527
2_28_2013-03-29,7109.7886
2_28_2013-04-05,5020.158
2_28_2013-04-12,13819.206
2_28_2013-04-19,40493.754
2_28_2013-04-26,9477.2705
2_28_2013-05-03,22865.902
2_28_2013-05-10,22335.516
2_28_2013-05-17,7004.3076
2_28_2013-05-24,28261.482
2_28_2013-05-31,23637.342
2_28_2013-06-07,29097.379
2_28_2013-06-14,15933.291
2_28_2013-06-21,31584.443
2_28_2013-06-28,6598.0996
2_28_2013-07-05,31779.111
2_28_2013-07-12,24284.498
2_28_2013-07-19,46774.23
2_28_2013-07-26,11972.935
2_29_2012-11-02,3280.3647
2_29_2012-11-09,9581.268
2_29_2012-11-16,6444.468
2_29_2012-11-23,18792.74
2_29_2012-11-30,36433.945
2_29_2012-12-07,7143.1313
2_29_2012-12-14,9700.103
2_29_2012-12-21,7687.7036
2_29_2012-12-28,3988.4998
2_29_2013-01-04,3179.9028
2_29_2013-01-11,7410.4316
2_29_2013-01-18,6212.1987
2_29_2013-01-25,5379.6816
2_29_2013-02-01,7792.251
2_29_2013-02-08,7658.6304
2_29_2013-02-15,28393.713
2_29_2013-02-22,5431.483
2_29_2013-03-01,4544.5176
2_29_2013-03-08,51796.926
2_29_2013-03-15,41913.234
2_29_2013-03-22,3989.7156
2_29_2013-03-29,7683.566
2_29_2013-04-05,5792.134
2_29_2013-04-12,17807.693
2_29_2013-04-19,-30.587164
2_29_2013-04-26,5241.768
2_29_2013-05-03,2912.8113
2_29_2013-05-10,8159.3916
2_29_2013-05-17,8959.369
2_29_2013-05-24,4665.9087
2_29_2013-05-31,2035.522
2_29_2013-06-07,2510.9722
2_29_2013-06-14,8110.8926
2_29_2013-06-21,9394.616
2_29_2013-06-28,64539.82
2_29_2013-07-05,15016.098
2_29_2013-07-12,20761.947
2_29_2013-07-19,5713.22
2_29_2013-07-26,9440.536
2_30_2012-11-02,12564.596
2_30_2012-11-09,3634.251
2_30_2012-11-16,5023.492
2_30_2012-11-23,12481.479
2_30_2012-11-30,13918.873
2_30_2012-12-07,11806.681
2_30_2012-12-14,29967.713
2_30_2012-12-21,4872.551
2_30_2012-12-28,5201.188
2_30_2013-01-04,49427.195
2_30_2013-01-11,7631.7046
2_30_2013-01-18,5001.342
2_30_2013-01-25,12851.4795
2_30_2013-02-01,39369.28
2_30_2013-02-08,8449.514
2_30_2013-02-15,21901.283
2_30_2013-02-22,21325.502
2_30_2013-03-01,5969.726
2_30_2013-03-08,25154.664
2_30_2013-03-15,22602.766
2_30_2013-03-22,26196.549
2_30_2013-03-29,14898.712
2_30_2013-04-05,18123.145
2_30_2013-04-12,5563.518
2_30_2013-04-19,30829.91
2_30_2013-04-26,23387.29
2_30_2013-05-03,32096.826
2_30_2013-05-10,11130.077
2_30_2013-05-17,2010.839
2_30_2013-05-24,8546.69
2_30_2013-05-31,5409.887
2_30_2013-06-07,17804.629
2_30_2013-06-14,34596.24
2_30_2013-06-21,6108.551
2_30_2013-06-28,8473.634
2_30_2013-07-05,6653.123
2_30_2013-07-12,3179.2751
2_30_2013-07-19,2145.3208
2_30_2013-07-26,6375.851
2_31_2012-11-02,5177.619
2_31_2012-11-09,4345.1
2_31_2012-11-16,6757.6704
2_31_2012-11-23,6624.05
2_31_2012-11-30,26003.367
2_31_2012-12-07,4396.9
2_31_2012-12-14,3608.8748
2_31_2012-12-21,49049.918
2_31_2012-12-28,40878.656
2_31_2013-01-04,2955.1355
2_31_2013-01-11,6648.9854
2_31_2013-01-18,4854.6265
2_31_2013-01-25,16773.117
2_31_2013-02-01,6106.2847
2_31_2013-02-08,4207.1855
2_31_2013-02-15,1878.2318
2_31_2013-02-22,7118.102
2_31_2013-03-01,6275.3687
2_31_2013-03-08,3631.3264
2_31_2013-03-15,1000.941
2_31_2013-03-22,1476.3904
2_31_2013-03-29,7076.312
2_31_2013-04-05,8333.138
2_31_2013-04-12,63655.402
2_31_2013-04-19,14015.002
2_31_2013-04-26,18257.344
2_31_2013-05-03,5344.728
2_31_2013-05-10,8405.964
2_31_2013-05-17,11544.015
2_31_2013-05-24,2599.67
2_31_2013-05-31,3988.9102
2_31_2013-06-07,11156.493
2_31_2013-06-14,12914.451
2_31_2013-06-21,10874.365
2_31_2013-06-28,28178.115
2_31_2013-07-05,3837.967
2_31_2013-07-12,46374.914
2_31_2013-07-19,6597.124
2_31_2013-07-26,3966.761
2_32_2012-11-02,13013.6045
2_32_2012-11-09,39255.09
2_32_2012-11-16,8483.24
2_32_2012-11-23,21914.213
2_32_2012-11-30,21324.25
2_32_2012-12-07,5994.73
2_32_2012-12-14,24932.354
2_32_2012-12-21,21815.545
2_32_2012-12-28,26221.55
2_32_2013-01-04,14778.86
2_32_2013-01-11,16858.852
2_32_2013-01-18,5588.521
2_32_2013-01-25,30702.164
2_32_2013-02-01,23412.291
2_32_2013-02-08,31911.736
2_32_2013-02-15,11155.08
2_32_2013-02-22,2070.5544
2_32_2013-03-01,8571.693
2_32_2013-03-08,5434.89
2_32_2013-03-15,17867.12
2_32_2013-03-22,34381.84
2_32_2013-03-29,6133.5537
2_32_2013-04-05,8498.637
2_32_2013-04-12,7626.3267
2_32_2013-04-19,3204.279
2_32_2013-04-26,2170.324
2_32_2013-05-03,6400.855
2_32_2013-05-10,5202.622
2_32_2013-05-17,4370.1035
2_32_2013-05-24,6782.6743
2_32_2013-05-31,6649.0537
2_32_2013-06-07,25848.799
2_32_2013-06-14,4421.903
2_32_2013-06-21,3633.8787
2_32_2013-06-28,49074.92
2_32_2013-07-05,40903.66
2_32_2013-07-12,2980.1394
2_32_2013-07-19,6673.9883
2_32_2013-07-26,4879.6294
2_33_2012-11-02,-377.34628
2_33_2012-11-09,16798.123
2_33_2012-11-16,2130.7246
2_33_2012-11-23,-1040.1646
2_33_2012-11-30,4232.189
2_33_2012-12-07,1903.2355
2_33_2012-12-14,7144.9844
2_33_2012-12-21,7831.017
2_33_2012-12-28,3656.3303
2_33_2013-01-04,1025.9445
2_33_2013-01-11,1501.3938
2_33_2013-01-18,7101.315
2_33_2013-01-25,8358.138
2_33_2013-02-01,63810.016
2_33_2013-02-08,14027.934
2_33_2013-02-15,18277.066
2_33_2013-02-22,5369.732
2_33_2013-03-01,8430.967
2_33_2013-03-08,11569.018
2_33_2013-03-15,2624.6738
2_33_2013-03-22,4013.914
2_33_2013-03-29,11181.496
2_33_2013-04-05,13260.966
2_33_2013-04-12,10894.533
2_33_2013-04-19,28035.979
2_33_2013-04-26,3862.9695
2_33_2013-05-03,42946.266
2_33_2013-05-10,6622.127
2_33_2013-05-17,3991.765
2_33_2013-05-24,14925.551
2_33_2013-05-31,44675.574
2_33_2013-06-07,10239.223
2_33_2013-06-14,25308.545
2_33_2013-06-21,22892.07
2_33_2013-06-28,7750.717
2_33_2013-07-05,26715.596
2_33_2013-07-12,24853.174
2_33_2013-07-19,27813.445
2_33_2013-07-26,17093.41
2_34_2012-11-02,19892.062
2_34_2012-11-09,7212.891
2_34_2012-11-16,33449.223
2_34_2012-11-23,24992.584
